coefficient,pvalue,var_explained,covar,disease_field
22.47540605455629,0.9999169528894774,-1,date_centre,p131346
18.85653832064079,0.994571560022213,-1,centre,p131346
22.100377582485688,0.999378279171929,-1,plate,p131346
18.6607066723278,0.9977758698010756,-1,well,p131346
-1.1049930263748358,0.3386770656195159,-1,plate_row,p131346
1.3616337992979353,0.2233888495769481,-1,plate_column,p131346
21.634242743116825,0.998936801735885,-1,mean_date_processing,p131346
0.0004073144245656081,0.6145521132838037,-1,storage_time,p131346
-0.90707837031183,0.4590290131120432,-1,batch,p131346
0.1103819014692451,2.6841030029305786e-56,-1,age,p131350
1.0858543056373755,1.8040746934705164e-33,-1,sex,p131350
43.132180492619085,0.9991675465947956,-1,date_centre,p131350
0.6190979265883189,0.0777727502102158,-1,centre,p131350
1.7404661748405197,0.112231947470911,-1,plate,p131350
-1.943247011206907,0.0697270418084811,-1,well,p131350
0.380795947950292,0.0228240353676439,-1,plate_row,p131350
0.3113398165616843,0.0930044512114503,-1,plate_column,p131350
-1.906326033793606,0.0285015109308266,-1,mean_date_processing,p131350
-0.000191470745482319,0.1584022081738342,-1,storage_time,p131350
-0.1281751246623577,0.5749358462789259,-1,batch,p131350
0.0785913918890822,2.187439259071381e-11,-1,age,p131354
1.8487969103122543,1.3232061276284436e-18,-1,sex,p131354
21.179627984395783,0.9996493822884656,-1,date_centre,p131354
2.405239247054107,0.0516984913424002,-1,centre,p131354
19.80922925043853,0.997502481116976,-1,plate,p131354
1.1497674519690315,0.1607610471890292,-1,well,p131354
-0.6769786856642693,0.0336987898355896,-1,plate_row,p131354
-0.7127748897732776,0.0814065549642641,-1,plate_column,p131354
-1.9630045824146207,0.0322383665901756,-1,mean_date_processing,p131354
-0.00012518779971141392,0.6227646237899326,-1,storage_time,p131354
-0.8244870133472965,0.0240537655677557,-1,batch,p131354
0.0847428158189994,2.6101925306457285e-08,-1,age,p131366
0.7926092597955936,0.00010263644181838426,-1,sex,p131366
21.95659723036653,0.9997795234305188,-1,date_centre,p131366
2.000992908140108,0.158152675620997,-1,centre,p131366
20.270230967040003,0.9984499241107818,-1,plate,p131366
1.404788943756049,0.2099023896384553,-1,well,p131366
0.6390082594003776,0.1024496972405541,-1,plate_row,p131366
1.3222537132004075,0.0086064188674593,-1,plate_column,p131366
18.50562550941335,0.9959241679455176,-1,mean_date_processing,p131366
-0.0001828521980885853,0.5712826065781513,-1,storage_time,p131366
1.5446366735361698,0.1340497028067628,-1,batch,p131366
0.1414142720000515,7.234689458198425e-06,-1,age,p131370
1.0282653559530577,0.0042697111406705,-1,sex,p131370
22.48713005687842,0.9998630547185614,-1,date_centre,p131370
-2.0935358872942684,0.0699986781305078,-1,centre,p131370
20.59577571320821,0.9990447318317596,-1,plate,p131370
0.7386704355840295,0.5471423989526426,-1,well,p131370
-1.6256907722481793,0.0359082786216358,-1,plate_row,p131370
-1.40065952802094,0.2103282396850312,-1,plate_column,p131370
19.391681204118356,0.9974095102877362,-1,mean_date_processing,p131370
-0.0002823830507616253,0.6053310245455021,-1,storage_time,p131370
-1.1788172678279876,0.1968430837754051,-1,batch,p131370
0.0421686459131845,0.0013722402815159,-1,age,p131374
0.5820223404318055,0.0031093824755621,-1,sex,p131374
21.956615264537355,0.9997795348647234,-1,date_centre,p131374
2.703189924219956,0.0278353040910023,-1,centre,p131374
20.34719189965784,0.9984440389338828,-1,plate,p131374
1.3889155945997669,0.2150911934255719,-1,well,p131374
0.4710019891660746,0.2022705816548547,-1,plate_row,p131374
-0.6041215592995702,0.2792698582229767,-1,plate_column,p131374
19.13208131588295,0.9957861933201438,-1,mean_date_processing,p131374
0.0009886224025183992,0.0024920737674138,-1,storage_time,p131374
0.4811501565094105,0.4325334893267986,-1,batch,p131374
0.0422806356728884,0.0404297461703917,-1,age,p131378
0.535407741197943,0.0809579532420207,-1,sex,p131378
21.857871676237487,0.9998668785687091,-1,date_centre,p131378
15.83637466613254,0.9876077771880948,-1,centre,p131378
21.03970653608688,0.9990241416052535,-1,plate,p131378
18.71926019102268,0.9963215312750578,-1,well,p131378
0.5985176593076951,0.2836094596684389,-1,plate_row,p131378
1.5947581511846889,0.0396182675002216,-1,plate_column,p131378
18.745786991371936,0.9974957935285184,-1,mean_date_processing,p131378
0.000645947890584447,0.2015426896692268,-1,storage_time,p131378
14.222347870429353,0.9772306110282843,-1,batch,p131378
0.1100451825270206,7.519642513504378e-05,-1,age,p131380
1.3384374100151264,0.0004543239616365195,-1,sex,p131380
22.080944845524225,0.9998654982631876,-1,date_centre,p131380
