coefficient,hazard_ratio,pvalue,covar,disease
0.024332010169413745,1.0246304491529878,0.42403056326121463,batch,p131344
0.08340569072002907,1.0869826979032027,5.081903553479011e-13,age,p131346
0.9766320719049358,2.655497639326925,7.785373919306505e-12,sex,p131346
-2.604809685129676e-4,0.9997395529537091,0.34524401407888067,date_centre,p131346
0.003154742718846617,1.0031597241566652,0.7984936031923615,centre,p131346
-2.9037940531859185e-4,0.9997096627507004,0.4911876406554685,plate,p131346
-6.54889829565788e-4,0.9993453245639747,0.7972873746960373,well,p131346
-0.0030039847475054715,0.9970005227001119,0.9154890268539269,plate_row,p131346
-0.02511944536360613,0.9751934227384531,0.24317081971903276,plate_column,p131346
-6.883125469967263e-4,0.999311924285743,0.717056604609803,mean_date_processing,p131346
1.9526356898768554e-4,1.0001952826341594,0.36653576780833463,storage_time,p131346
-0.027420480250442924,0.9729520483805759,0.5558230415303711,batch,p131346
0.1050212460143264,1.1107342087799306,1.8166137899157853e-208,age,p131350
0.6246048525676161,1.8675078706752288,5.7519851865458736e-49,sex,p131350
-1.303687926192513e-4,0.9998696397050225,0.14149878863740747,date_centre,p131350
0.005908386742637025,1.0059258756864362,0.11855851005229676,centre,p131350
4.340084415862128e-4,1.0004341026368766,0.0011408787354310916,plate,p131350
6.962635188529464e-4,1.0006965059665627,0.3847210017076812,well,p131350
0.008935855363767453,1.008975899306062,0.31661537506402737,plate_row,p131350
-0.006653919157813904,0.9933681691438543,0.3153334504897381,plate_column,p131350
0.0019220009062935776,1.0019238491339442,0.0016766695117564087,mean_date_processing,p131350
1.3132150578911556e-4,1.0001313301288355,0.0627897313317057,storage_time,p131350
0.04265969611434064,1.043582699169271,0.0031736120975024364,batch,p131350
0.11129888016129967,1.1177289239375077,4.322333782967714e-108,age,p131354
0.7172799847316452,2.0488527139018933,1.0433996694389103e-34,sex,p131354
-3.421560957152413e-4,0.9996579024330061,0.004110106652207579,date_centre,p131354
0.00926726081599842,1.0093103348340795,0.07873672725490542,centre,p131354
2.5041576636015256e-4,1.0002504471230056,0.17232911323693834,plate,p131354
0.0021108644745683526,1.0021130939173912,0.051156956798524986,well,p131354
0.027400243614091897,1.0277790824664161,0.023459672896747774,plate_row,p131354
-0.021914264408612123,0.9783241086517066,0.015564975752463,plate_column,p131354
0.001196337499587585,1.0011970533967505,0.15178645055284745,mean_date_processing,p131354
2.856861332043018e-4,1.000285726945374,0.0025417083452278066,storage_time,p131354
0.02002612436803697,1.0202279924901723,0.3112303705730033,batch,p131354
0.09037975988118825,1.0945898861107548,3.442474625709005e-49,age,p131366
0.478708722792816,1.613988948891159,7.003278428561284e-10,sex,p131366
-3.3041359928761747e-4,0.9996696409812741,0.038788389227847775,date_centre,p131366
0.01081239638916713,1.0108710615935041,0.1167444656926907,centre,p131366
-6.264275227695566e-5,0.9999373592097393,0.7992617855037878,plate,p131366
-5.084555021395922e-4,0.9994916737394538,0.736026260145328,well,p131366
-0.006373585470826821,0.9936466827417939,0.7054482305733519,plate_row,p131366
0.003974065715105892,1.0039819727851955,0.7442779943687189,plate_column,p131366
-4.388503654098896e-4,0.9995612459153269,0.6936260218289302,mean_date_processing,p131366
2.504538264195373e-4,1.0002504851925977,0.046645386171459,storage_time,p131366
-0.022349954256335687,0.9778979556118016,0.40167725515258007,batch,p131366
0.10504041347440157,1.11075549893757,3.448151253868598e-17,age,p131370
0.669209266580774,1.952692650668981,5.573065938394047e-6,sex,p131370
-7.323842956660618e-4,0.9992678838322506,0.017524836244307476,date_centre,p131370
-0.00500741503196807,0.9950051011706946,0.7165233810769114,centre,p131370
-9.151853197094065e-5,0.9999084856557221,0.8249264482471065,plate,p131370
-8.036610296573592e-5,0.999919637126303,0.9771592405955787,well,p131370
0.0017282696863447316,1.001729764005137,0.9552224987127017,plate_row,p131370
-0.015252286040179064,0.9848634409603744,0.49800317110993814,plate_column,p131370
-5.380869172542961e-4,0.9994620578255484,0.786199651505948,mean_date_processing,p131370
5.639589493091617e-4,1.000564118004056,0.020914818277428,storage_time,p131370
-0.03322776807286047,0.9673182102911163,0.47111328211061837,batch,p131370
0.12105755696743285,1.1286898744641618,4.1705336723464755e-76,age,p131374
0.35119293022988063,1.420761407296968,8.144572447091463e-7,sex,p131374
-2.790490468973043e-4,0.9997209898836668,0.0583942300489972,date_centre,p131374
-0.01039561577104691,0.9896582318878582,0.12288990244975247,centre,p131374
2.502422313735544e-4,1.0002502735445726,0.2820270757268646,plate,p131374
0.001751201840154195,1.0017527360895595,0.21564891642826864,well,p131374
0.019612985872632712,1.019806584088396,0.20964819675124588,plate_row,p131374
-1.345224008437108e-4,0.9998654866468888,0.9904421184788568,plate_column,p131374
9.611742180285985e-4,1.0009616362940006,0.37050878242300533,mean_date_processing,p131374
2.2774811189085623e-4,1.000227774048461,0.04942980510391455,storage_time,p131374
0.023134818728560026,1.0234045043409674,0.3591733553128364,batch,p131374
0.08928450823445351,1.0933916910178443,4.390175720070348e-18,age,p131378
0.6666540638587155,1.9477094942912958,9.422490868161982e-7,sex,p131378
1.501885617112566e-4,1.000150199840578,0.5823677207984659,date_centre,p131378
-2.505839174398447e-4,0.9997494474760877,0.9835840118487778,centre,p131378
-4.365271497732455e-4,0.9995635681143407,0.29975817185709397,plate,p131378
-0.004952640721411456,0.9950596033817585,0.05614984199941418,well,p131378
-0.05370658812202383,0.9477101351218771,0.06273590722386858,plate_row,p131378
-0.00982439144913837,0.9902237102324053,0.6316831925384189,plate_column,p131378
-9.345224194774238e-4,0.9990659141106059,0.6227133488337137,mean_date_processing,p131378
-1.3932695551229944e-4,0.9998606827500373,0.5182425944193255,storage_time,p131378
-0.020741786003470816,0.97947184525904,0.6487317401823612,batch,p131378
0.0965236534450389,1.1013356312175284,1.2561259424676596e-17,age,p131380
0.5927418364339856,1.8089414436554159,8.833316637087603e-6,sex,p131380
-5.933985616388595e-4,0.999406777464468,0.02664064443455201,date_centre,p131380
-0.017513428900303732,0.9826390398147703,0.17620188010067422,centre,p131380
3.8352938864306323e-4,1.0003836029454425,0.3548435529987564,plate,p131380
0.0030313341476233477,1.0030359332869825,0.23694756842797346,well,p131380
0.033218121590778374,1.033776003517494,0.2479979197462281,plate_row,p131380
0.004048471575885069,1.004056677707295,0.8388377206729124,plate_column,p131380
0.0017401802786434278,1.0017416952710037,0.37018570809061613,mean_date_processing,p131380
5.030172660651584e-4,1.0005031438004657,0.017814225986492422,storage_time,p131380
0.051887693886442265,1.053257448620295,0.2475961459873378,batch,p131380
0.10969240336354913,1.1159347598823504,2.954868599127168e-33,age,p131382
1.5471669078140313,4.698141043487367,3.496501456973818e-32,sex,p131382
6.610033161356318e-5,1.0000661025162887,0.7595986123735745,date_centre,p131382
0.0014712999342225122,1.0014723828269922,0.8817050851931558,centre,p131382
2.3361347461029985e-4,1.000233640764363,0.5008835474445147,plate,p131382
-0.0010860896108269374,0.9989144999710289,0.6006050400681672,well,p131382
-0.01508640687778629,0.9850268228334816,0.5164959328599159,plate_row,p131382
0.017028685939213355,1.017174500512628,0.29365330747919033,plate_column,p131382
5.956281203780506e-4,1.000595805542031,0.7026582614248534,mean_date_processing,p131382
-4.75414319670274e-5,0.999952459698109,0.7804895657149292,storage_time,p131382
0.01981095238073428,1.0200084916215924,0.5933765396300462,batch,p131382
0.09360478486427577,1.0981256642615602,1.9421092785821036e-16,age,p131390
0.6678098595782272,1.9499619500262508,2.841302657738764e-6,sex,p131390
-3.580304263112102e-4,0.9996420336589334,0.23379894851463198,date_centre,p131390
0.013404922155475488,1.0134951709328774,0.3190361215178407,centre,p131390
